"Name","Source","Type Code","Type","Rarity","Attunement","Price (gp)","Price Formatted","Price Low","Price High","Confidence","Price Source","URL","Notes","Has Reference"
"Berserker Halberd","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Rare","Yes","652.5","652 gp","522 gp","783 gp","Low","Algorithm","https://5e.tools/items.html#berserker%20halberd_xdmg","","True"
"Bigby's Beneficent Bracelet","Bigby Presents: Glory of the Giants","","Wondrous Item","Artifact","Yes","425000.0","425,000 gp","340,000 gp","510,000 gp","Low","Algorithm","https://5e.tools/items.html#bigby's%20beneficent%20bracelet_bgg","🤖","False"
"Birdpipes","Sword Coast Adventurer's Guide","INS","Musical Instrument","Mundane","No","1.0","1.0 gp","80 cp","1.2 gp","Low","Algorithm","https://5e.tools/items.html#birdpipes_scag","🤖","False"
"Bit and bridle","Player's Handbook","TAH","Tack & Harness","Mundane","No","2.0","2.0 gp","1.6 gp","2.4 gp","High","Official","https://5e.tools/items.html#bit%20and%20bridle_phb","","True"
"Biza's Breath","Journeys through the Radiant Citadel","G","Adventuring Gear","Mundane","No","1.0","1.0 gp","80 cp","1.2 gp","Low","Algorithm","https://5e.tools/items.html#biza's%20breath_jttrc","🤖","False"
"Black Chromatic Rose","The Wild Beyond the Witchlight","","Wondrous Item","Rare","No","3580.73","3,580 gp","2,864 gp","4,296 gp","Low","Algorithm","https://5e.tools/items.html#black%20chromatic%20rose_wbtw","🤖","False"
"Black Crystal Tablet","Waterdeep: Dungeon of the Mad Mage","","Wondrous Item","Legendary","Yes","87530.32","87,530 gp","70,024 gp","105,036 gp","Low","Algorithm","https://5e.tools/items.html#black%20crystal%20tablet_wdmm","🤖","False"
"Black Dragon Mask","Hoard of the Dragon Queen","","Wondrous Item","Legendary","Yes","78361.47","78,361 gp","62,689 gp","94,033 gp","Low","Single source (DMPG)","https://5e.tools/items.html#black%20dragon%20mask_hotdq","","True"
"Black Dragon Scale Mail","Dungeon Master's Guide (2024)","MA|XPHB","Medium Armor","Very Rare","Yes","13747.92","13,747 gp","10,998 gp","16,497 gp","Medium","Amalgamated (DSA,MSRP)","https://5e.tools/items.html#black%20dragon%20scale%20mail_xdmg","","True"
"Black Ghost Orchid Seed","Journeys through the Radiant Citadel","G","Adventuring Gear","Mundane","No","1.0","1.0 gp","80 cp","1.2 gp","Low","Algorithm","https://5e.tools/items.html#black%20ghost%20orchid%20seed_jttrc","🤖","False"
"Black Sap","Explorer's Guide to Wildemount","G","Adventuring Gear","Mundane","No","300.0","300 gp","240 gp","360 gp","High","Official","https://5e.tools/items.html#black%20sap_egw","⚠️","True"
"Blackrazor","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Artifact","Yes","610000.0","610,000 gp","488,000 gp","732,000 gp","Low","Algorithm","https://5e.tools/items.html#blackrazor_xdmg","🤖","False"
"Blackstaff","Waterdeep: Dragon Heist","","Wondrous Item","Legendary","Yes","77664.87","77,664 gp","62,131 gp","93,197 gp","Medium","Amalgamated (MSRP,DMPG)","https://5e.tools/items.html#blackstaff_wdh","","True"
"Blade of Avernus","Baldur's Gate: Descent Into Avernus","M","Melee Weapon","Artifact","Yes","865000.0","865,000 gp","692,000 gp","1,038,000 gp","Low","Algorithm","https://5e.tools/items.html#blade%20of%20avernus_bgdia","🤖","False"
"Blade of Broken Mirrors (Awakened)","Explorer's Guide to Wildemount","M","Melee Weapon","Artifact","Yes","357500.0","357,500 gp","286,000 gp","429,000 gp","Low","Algorithm","https://5e.tools/items.html#blade%20of%20broken%20mirrors%20(awakened)_egw","🤖","False"
"Blade of Broken Mirrors (Dormant)","Explorer's Guide to Wildemount","M","Melee Weapon","Artifact","Yes","268750.0","268,750 gp","215,000 gp","322,500 gp","Low","Algorithm","https://5e.tools/items.html#blade%20of%20broken%20mirrors%20(dormant)_egw","🤖","False"
"Blade of Broken Mirrors (Exalted)","Explorer's Guide to Wildemount","M","Melee Weapon","Artifact","Yes","540000.0","540,000 gp","432,000 gp","648,000 gp","Low","Algorithm","https://5e.tools/items.html#blade%20of%20broken%20mirrors%20(exalted)_egw","🤖","False"
"Blanket","Player's Handbook (2024)","G|XPHB","Adventuring Gear","Mundane","No","0.5","50 cp","40 cp","60 cp","High","Official","https://5e.tools/items.html#blanket_xphb","","True"
"Blast Disk (Common)","Exploring Eberron (2024)","","Wondrous Item","Common","No","93.63","93 gp","74 gp","112 gp","Low","Algorithm","https://5e.tools/items.html#blast%20disk%20(common)_exploringeberron24","🤖","False"
"Blast Disk (Rare)","Exploring Eberron (2024)","","Wondrous Item","Rare","No","3475.73","3,475 gp","2,780 gp","4,170 gp","Low","Algorithm","https://5e.tools/items.html#blast%20disk%20(rare)_exploringeberron24","🤖","False"
"Blast Disk (Uncommon)","Exploring Eberron (2024)","","Wondrous Item","Uncommon","No","718.1","718 gp","574 gp","861 gp","Low","Algorithm","https://5e.tools/items.html#blast%20disk%20(uncommon)_exploringeberron24","🤖","False"
"Blast Scepter","Waterdeep: Dungeon of the Mad Mage","RD|DMG","Rod","Very Rare","Yes","33306.38","33,306 gp","26,645 gp","39,967 gp","Low","Algorithm","https://5e.tools/items.html#blast%20scepter_wdmm","🤖","False"
"Blasted Goggles","The Book of Many Things","","Wondrous Item","Uncommon","Yes","812.63","812 gp","650 gp","975 gp","Low","Algorithm","https://5e.tools/items.html#blasted%20goggles_bmt","🤖","False"
"Blasting Powder","Explorer's Guide to Wildemount","G","Adventuring Gear","Mundane","No","1.0","1.0 gp","80 cp","1.2 gp","Low","Algorithm","https://5e.tools/items.html#blasting%20powder_egw","🤖","False"
"Blight Ichor","Explorer's Guide to Wildemount","G","Adventuring Gear","Mundane","No","200.0","200 gp","160 gp","240 gp","High","Official","https://5e.tools/items.html#blight%20ichor_egw","⚠️","True"
"Block and Tackle","Player's Handbook (2024)","G|XPHB","Adventuring Gear","Mundane","No","1.0","1.0 gp","80 cp","1.2 gp","High","Official","https://5e.tools/items.html#block%20and%20tackle_xphb","","True"
"Blod Stone","Storm King's Thunder","","Wondrous Item","Rare","Yes","4678.98","4,678 gp","3,743 gp","5,614 gp","Low","Single source (DMPG)","https://5e.tools/items.html#blod%20stone_skt","","True"
"Blood Fury Tattoo","Tasha's Cauldron of Everything","","Wondrous Item","Legendary","Yes","35085.35","35,085 gp","28,068 gp","42,102 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#blood%20fury%20tattoo_tce","","True"
"Blood Spear","Curse of Strahd","M","Melee Weapon","Uncommon","Yes","613.72","613 gp","490 gp","736 gp","Low","Single source (DMPG)","https://5e.tools/items.html#blood%20spear_cos","","True"
"Bloodaxe","Explorer's Guide to Wildemount","M","Melee Weapon","Very Rare","Yes","27599.07","27,599 gp","22,079 gp","33,118 gp","Low","Single source (MSRP)","https://5e.tools/items.html#bloodaxe_egw","","True"
"Bloodrage Greataxe","The Book of Many Things","M","Melee Weapon","Uncommon","No","1019.01","1,019 gp","815 gp","1,222 gp","Low","Algorithm","https://5e.tools/items.html#bloodrage%20greataxe_bmt","🤖","False"
"Bloodseeker Arrow","The Book of Many Things","A|XPHB","Ammunition","Very Rare","No","773.0","773 gp","618 gp","927 gp","Low","Algorithm","https://5e.tools/items.html#bloodseeker%20arrow_bmt","🤖","False"
"Bloodseeker Bolt","The Book of Many Things","A|XPHB","Ammunition","Very Rare","No","773.0","773 gp","618 gp","927 gp","Low","Algorithm","https://5e.tools/items.html#bloodseeker%20bolt_bmt","🤖","False"
"Bloodseeker Firearm Bullet","The Book of Many Things","A|XPHB","Ammunition","Very Rare","No","773.0","773 gp","618 gp","927 gp","Low","Algorithm","https://5e.tools/items.html#bloodseeker%20firearm%20bullet_bmt","🤖","False"
"Bloodseeker Needle","The Book of Many Things","A|XPHB","Ammunition","Very Rare","No","773.0","773 gp","618 gp","927 gp","Low","Algorithm","https://5e.tools/items.html#bloodseeker%20needle_bmt","🤖","False"
"Bloodseeker Sling Bullet","The Book of Many Things","A|XPHB","Ammunition","Very Rare","No","773.0","773 gp","618 gp","927 gp","Low","Algorithm","https://5e.tools/items.html#bloodseeker%20sling%20bullet_bmt","🤖","False"
"Bloodshed Double-Bladed Scimitar","Bigby Presents: Glory of the Giants","M","Melee Weapon","Very Rare","Yes","1366.75","1,366 gp","1,093 gp","1,640 gp","Low","Algorithm","https://5e.tools/items.html#bloodshed%20double-bladed%20scimitar_bgg","","True"
"Bloodshed Greatsword","Bigby Presents: Glory of the Giants","M|XPHB","Melee Weapon","Very Rare","Yes","1415.69","1,415 gp","1,132 gp","1,698 gp","Low","Algorithm","https://5e.tools/items.html#bloodshed%20greatsword_bgg","","True"
"Bloodshed Longsword","Bigby Presents: Glory of the Giants","M|XPHB","Melee Weapon","Very Rare","Yes","1305.0","1,305 gp","1,044 gp","1,566 gp","Low","Algorithm","https://5e.tools/items.html#bloodshed%20longsword_bgg","","True"
"Bloodshed Rapier","Bigby Presents: Glory of the Giants","M|XPHB","Melee Weapon","Very Rare","Yes","1268.88","1,268 gp","1,015 gp","1,522 gp","Low","Algorithm","https://5e.tools/items.html#bloodshed%20rapier_bgg","","True"
"Bloodshed Scimitar","Bigby Presents: Glory of the Giants","M|XPHB","Melee Weapon","Very Rare","Yes","1256.06","1,256 gp","1,004 gp","1,507 gp","Low","Algorithm","https://5e.tools/items.html#bloodshed%20scimitar_bgg","","True"
"Bloodshed Shortsword","Bigby Presents: Glory of the Giants","M|XPHB","Melee Weapon","Very Rare","Yes","1219.94","1,219 gp","975 gp","1,463 gp","Low","Algorithm","https://5e.tools/items.html#bloodshed%20shortsword_bgg","","True"
"Blowgun","Player's Handbook (2024)","R|XPHB","Ranged Weapon","Mundane","No","10.0","10 gp","8.0 gp","12 gp","High","Official","https://5e.tools/items.html#blowgun_xphb","","True"
"Blowgun of Certain Death","Explorer's Guide to Wildemount","R|XPHB","Ranged Weapon","Rare","No","3899.18","3,899 gp","3,119 gp","4,679 gp","Low","Algorithm","https://5e.tools/items.html#blowgun%20of%20certain%20death_egw","","True"
"Blowgun of Throne's Command","The Book of Many Things","R|XPHB","Ranged Weapon","Very Rare","Yes","31840.38","31,840 gp","25,472 gp","38,208 gp","Low","Algorithm","https://5e.tools/items.html#blowgun%20of%20throne's%20command_bmt","","True"
"Blowgun of Warning","Dungeon Master's Guide (2024)","R|XPHB","Ranged Weapon","Uncommon","Yes","662.0","661 gp","529 gp","794 gp","Low","Algorithm","https://5e.tools/items.html#blowgun%20of%20warning_xdmg","","True"
"Blue Chromatic Rose","The Wild Beyond the Witchlight","","Wondrous Item","Rare","No","3580.73","3,580 gp","2,864 gp","4,296 gp","Low","Algorithm","https://5e.tools/items.html#blue%20chromatic%20rose_wbtw","🤖","False"
"Blue Dragon Mask","The Rise of Tiamat Online Supplement","","Wondrous Item","Legendary","Yes","58970.92","58,970 gp","47,176 gp","70,765 gp","Low","Algorithm","https://5e.tools/items.html#blue%20dragon%20mask_rotos","🤖","False"
"Blue Dragon Scale Mail","Dungeon Master's Guide (2024)","MA|XPHB","Medium Armor","Very Rare","Yes","13747.92","13,747 gp","10,998 gp","16,497 gp","Medium","Amalgamated (DSA,MSRP)","https://5e.tools/items.html#blue%20dragon%20scale%20mail_xdmg","","True"
"Bob","Tomb of Annihilation","M","Melee Weapon","Uncommon","No","449.75","449 gp","359 gp","539 gp","Low","Algorithm","https://5e.tools/items.html#bob_toa","🤖","False"
"Bobbing Lily Pad","The Wild Beyond the Witchlight","","Wondrous Item","Very Rare","Yes","13041.02","13,041 gp","10,432 gp","15,649 gp","Low","Algorithm","https://5e.tools/items.html#bobbing%20lily%20pad_wbtw","🤖","False"
"Bolt","Player's Handbook (2024)","A|XPHB","Ammunition","Mundane","No","0.05","5 cp","4 cp","6 cp","High","Official","https://5e.tools/items.html#bolt_xphb","","True"
"Bolt of Slaying","Dungeon Master's Guide (2024)","A|XPHB","Ammunition","Very Rare","No","773.0","773 gp","618 gp","927 gp","Low","Algorithm","https://5e.tools/items.html#bolt%20of%20slaying_xdmg","🤖","False"
"Bolts (20)","Player's Handbook (2024)","A|XPHB","Ammunition","Mundane","No","1.0","1.0 gp","80 cp","1.2 gp","High","Official","https://5e.tools/items.html#bolts%20(20)_xphb","","True"
"Bomb","Dungeon Master's Guide (2024)","EXP|XDMG","Explosive","Mundane","No","100.0","100 gp","80 gp","120 gp","High","Official","https://5e.tools/items.html#bomb_xdmg","⚠️","True"
"Bombard","Astral Adventurer's Guide","SPC|AAG","Vehicle (Space)","Mundane","No","50000.0","50,000 gp","40,000 gp","60,000 gp","High","Official","https://5e.tools/items.html#bombard_aag","⚠️","True"
"Bonecounter","Sleeping Dragon's Wake","M","Melee Weapon","Rare","No","3068.65","3,068 gp","2,454 gp","3,682 gp","Low","Algorithm","https://5e.tools/items.html#bonecounter_sdw","🤖","False"
"Book","Player's Handbook (2024)","G|XPHB","Adventuring Gear","Mundane","No","25.0","25 gp","20 gp","30 gp","High","Official","https://5e.tools/items.html#book_xphb","","True"
"Book of Exalted Deeds","Dungeon Master's Guide (2024)","","Wondrous Item","Artifact","Yes","820000.0","820,000 gp","656,000 gp","984,000 gp","Low","Algorithm","https://5e.tools/items.html#book%20of%20exalted%20deeds_xdmg","🤖","False"
"Book of Vile Darkness","Dungeon Master's Guide (2024)","","Wondrous Item","Artifact","Yes","880000.0","880,000 gp","704,000 gp","1,056,000 gp","Low","Algorithm","https://5e.tools/items.html#book%20of%20vile%20darkness_xdmg","🤖","False"
"Book of Vile Darkness (Variant)","Keys from the Golden Vault","","Wondrous Item","Artifact","Yes","530000.0","530,000 gp","424,000 gp","636,000 gp","Low","Algorithm","https://5e.tools/items.html#book%20of%20vile%20darkness%20(variant)_kftgv","🤖","False"
"Bookmark","Tomb of Annihilation","M","Melee Weapon","Legendary","Yes","67334.24","67,334 gp","53,867 gp","80,801 gp","Low","Algorithm","https://5e.tools/items.html#bookmark_toa","🤖","False"
"Boomerang Shield","The Book of Many Things","S","Shield","Uncommon","Yes","885.66","885 gp","708 gp","1,062 gp","Low","Algorithm","https://5e.tools/items.html#boomerang%20shield_bmt","🤖","False"
"Boots of Elvenkind","Dungeon Master's Guide (2024)","","Wondrous Item","Uncommon","No","1657.99","1,657 gp","1,326 gp","1,989 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#boots%20of%20elvenkind_xdmg","","True"
"Boots of False Tracks","Dungeon Master's Guide (2024)","","Wondrous Item","Common","No","115.53","115 gp","92 gp","138 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#boots%20of%20false%20tracks_xdmg","","True"
"Boots of Levitation","Dungeon Master's Guide (2024)","","Wondrous Item","Rare","Yes","3961.38","3,961 gp","3,169 gp","4,753 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#boots%20of%20levitation_xdmg","","True"
"Boots of Speed","Dungeon Master's Guide (2024)","","Wondrous Item","Rare","Yes","3035.75","3,035 gp","2,428 gp","3,642 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#boots%20of%20speed_xdmg","","True"
"Boots of Striding and Springing","Dungeon Master's Guide (2024)","","Wondrous Item","Uncommon","Yes","860.33","860 gp","688 gp","1,032 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#boots%20of%20striding%20and%20springing_xdmg","","True"
"Boots of the Winding Path","Eberron: Forge of the Artificer","","Wondrous Item","Uncommon","Yes","2204.57","2,204 gp","1,763 gp","2,645 gp","Low","Algorithm","https://5e.tools/items.html#boots%20of%20the%20winding%20path_efa","⚠️ 🤖","False"
"Boots of the Winterlands","Dungeon Master's Guide (2024)","","Wondrous Item","Uncommon","Yes","2042.89","2,042 gp","1,634 gp","2,451 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#boots%20of%20the%20winterlands_xdmg","","True"
"Borderlands Tabard","Heroes of the Borderlands","G|XPHB","Adventuring Gear","Mundane","No","1.0","1.0 gp","80 cp","1.2 gp","Low","Algorithm","https://5e.tools/items.html#borderlands%20tabard_hotb","🤖","False"
"Boros Guild Signet","Guildmasters' Guide to Ravnica","RG|DMG","Ring","Uncommon","Yes","1399.68","1,399 gp","1,119 gp","1,679 gp","Low","Algorithm","https://5e.tools/items.html#boros%20guild%20signet_ggr","🤖","False"
"Boros Keyrune","Guildmasters' Guide to Ravnica","","Wondrous Item","Rare","Yes","3391.86","3,391 gp","2,713 gp","4,070 gp","Low","Single source (DMPG)","https://5e.tools/items.html#boros%20keyrune_ggr","","True"
"Bottle of Boundless Coffee","Strixhaven: A Curriculum of Chaos","","Wondrous Item","Common","No","93.63","93 gp","74 gp","112 gp","Low","Algorithm","https://5e.tools/items.html#bottle%20of%20boundless%20coffee_scc","🤖","False"
"Bottled Breath","Princes of the Apocalypse","P","Potion","Uncommon","No","371.74","371 gp","297 gp","446 gp","Low","Single source (DMPG)","https://5e.tools/items.html#bottled%20breath_pota","","True"
"Bottled Comet","Dungeons of Drakkenheim","","Wondrous Item","Rare","No","3475.73","3,475 gp","2,780 gp","4,170 gp","Low","Algorithm","https://5e.tools/items.html#bottled%20comet_dungeonsdrakkenheim","🤖","False"
"Bowl of Commanding Water Elementals","Dungeon Master's Guide (2024)","","Wondrous Item","Rare","No","6171.29","6,171 gp","4,937 gp","7,405 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#bowl%20of%20commanding%20water%20elementals_xdmg","","True"
"Bracelet of Rock Magic","Tales from the Yawning Portal","","Wondrous Item","Very Rare","Yes","11407.13","11,407 gp","9,125 gp","13,688 gp","Medium","Amalgamated (MSRP,DMPG)","https://5e.tools/items.html#bracelet%20of%20rock%20magic_tftyp","","True"
"Bracer of Flying Daggers","Waterdeep: Dragon Heist","","Wondrous Item","Rare","Yes","1476.0","1,475 gp","1,180 gp","1,771 gp","Medium","Amalgamated (MSRP,DMPG)","https://5e.tools/items.html#bracer%20of%20flying%20daggers_wdh","","True"
"Bracers of Arc Lightning","Monsters of Drakkenheim","","Wondrous Item","Rare","Yes","10128.99","10,128 gp","8,103 gp","12,154 gp","Low","Algorithm","https://5e.tools/items.html#bracers%20of%20arc%20lightning_monstersofdrakkenheim","🤖","False"
"Bracers of Archery","Dungeon Master's Guide (2024)","","Wondrous Item","Uncommon","Yes","1204.58","1,204 gp","963 gp","1,445 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#bracers%20of%20archery_xdmg","","True"
"Bracers of Celerity","Phandelver and Below: The Shattered Obelisk","","Wondrous Item","Rare","Yes","3512.23","3,512 gp","2,809 gp","4,214 gp","Low","Algorithm","https://5e.tools/items.html#bracers%20of%20celerity_pabtso","🤖","False"
