name,source,rarity,type,official_price_gp,req_attune,url,alias,req_attune_class,weapon_bonus,weapon_attack_bonus,weapon_damage_bonus,ac_bonus,saving_throw_bonus,ability_check_bonus,proficiency_bonus_mod,spell_attack_bonus,spell_save_dc_bonus,spell_damage_bonus,bonus_saving_throw_concentration,damage_resistances,damage_immunities,damage_vulnerabilities,condition_immunities,spell_scroll_level,attached_spells,charges,recharge,recharge_amount,speed_mods,grants_language,grants_proficiency,is_sentient,is_cursed,is_tattoo,is_wondrous,is_focus,is_poison,is_firearm,reload,armor_ac,armor_strength_req,vehicle_speed,vehicle_ac,vehicle_hp,vehicle_crew,vehicle_cargo_capacity,is_ammunition,is_shield,stealth_penalty,strength_req,crit_threshold,item_tier,ability_score_mods,weapon_properties,item_type_code,is_generic_variant,material,spell_battery_max_level,extra_damage_avg,extra_damage_dice,extra_damage_condition,extra_damage_condition_detail,extra_damage_multiplier,minor_beneficial,major_beneficial,minor_detrimental,major_detrimental,has_fixed_beneficial,has_fixed_detrimental,moonblade_properties,staff_forgotten_one_beneficial,staff_forgotten_one_detrimental,flight_full,flight_limited,darkvision_feet,truesight,blindsight,tremorsense,teleportation,invisibility_atwill,healing_daily_hp,healing_consumable_avg,healing_permanent_hp,tome_manual_boost,concentration_free,crit_immunity,wish_effect,spell_absorption,stealth_advantage,legendary_resistance,swim_speed,climb_speed,burrow_speed,save_advantage,save_advantage_tiers,save_advantage_broad,save_advantage_category,save_advantage_situational,condition_immunity_prose,language_known,unarmed_strike_bonus,unarmed_strike_damage,spell_casting_abilities,curse_effects,environmental_breathing,water_breathing,immune_to_disease,death_save_advantage,conditional_save_advantage,check_advantage,check_disadvantage,save_disadvantage,is_focus_prose,save_dc,temp_hp_avg,temp_hp_frequency,hp_max_flat,hp_max_per_level,initiative_bonus,initiative_advantage,extra_damage_priced_avg,normalized_name,dsa_price,msrp_price,dmpg_price,amalgamated_price,price_sources,price_confidence,power_score,defensive_score,spell_complexity,interaction_weapon_damage,interaction_flight_invisibility,rule_price,price_source,has_reference_source,criteria_coverage,guide_spread,price_authority,generic_parent,variant_base_price,variant_adjustment,variant_price,variant_adjusted_price,ml_price,price_low,price_high,confidence,final_price,pre_anchor_final_price,official_anchor_tier,official_anchor_ratio,official_anchor_delta,is_consumable,is_outlier,is_extreme_outlier
Perfume,XPHB,mundane,G|XPHB,5.0,none,https://5e.tools/items.html#perfume_xphb,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],G|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],['charisma (persuasion)'],[],[],False,,0.0,,0.0,0,0,False,0.0,perfume,,,,,,mundane,,,,0.0,0.0,5.0,official,True,0,,official,,,,,,40.81281,4.0,6.0,High,5.0,5.0,near_agreement_official_heavy,1.0,0.0,False,False,True
Perfume,HumblewoodTales,mundane,LTG|HumblewoodTales,20.0,none,https://5e.tools/items.html#perfume_humblewoodtales,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],LTG|HumblewoodTales,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],['charisma (persuasion)'],[],[],False,,0.0,,0.0,0,0,False,0.0,perfume,,,,,,mundane,,,,0.0,0.0,20.0,official,True,0,,official,,,,,,40.81281,16.0,24.0,High,20.0,20.0,near_agreement_official_heavy,1.0,0.0,False,False,False
Peridot,XDMG,mundane,$G|XDMG,500.0,none,https://5e.tools/items.html#peridot_xdmg,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],$G|XDMG,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,peridot,,,,,,mundane,,,,0.0,0.0,500.0,official,True,0,,official,,,,,,40.81281,400.0,600.0,High,500.0,500.0,exact_commodity_official_price,1.0,0.0,False,False,True
Petrified Alligator,ObojimaTallGrass,uncommon,Ingred,,none,https://5e.tools/items.html#petrified%20alligator_obojimatallgrass,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],Ingred,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,petrified alligator,,,,,,none,,,,0.0,0.0,750.0,rule,False,0,,rule,,,,,,844.4279,649.1,973.65,Low,811.3781463623047,811.3781463623047,no_official_price,,0.0,False,False,False
Pig,XDMG,mundane,TG|XDMG,3.0,none,https://5e.tools/items.html#pig_xdmg,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],TG|XDMG,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,pig,,,,,,mundane,,,,0.0,0.0,3.0,official,True,0,,official,,,,,,40.81281,2.4,3.6,High,3.0,3.0,exact_commodity_official_price,1.0,0.0,False,False,True
Pike,XPHB,mundane,M|XPHB,5.0,none,https://5e.tools/items.html#pike_xphb,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['H|XPHB', 'R|XPHB', '2H|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,pike,,,,,,mundane,,,,0.0,0.0,5.0,official,True,0,,official,,,,,,53.787384,4.0,6.0,High,5.0,5.0,near_agreement_official_heavy,1.0,0.0,False,False,True
Pink Candle Wax,ObojimaTallGrass,common,Ingred,,none,https://5e.tools/items.html#pink%20candle%20wax_obojimatallgrass,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],Ingred,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,pink candle wax,,,,,,none,,,,0.0,0.0,100.0,rule,False,0,,rule,,,,,,129.03487,95.1,142.65,Low,118.87266311645509,118.87266311645509,no_official_price,,0.0,False,False,False
Pistol,XPHB,mundane,R|XPHB,250.0,none,https://5e.tools/items.html#pistol_xphb,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,True,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'LD|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,pistol,,,,,,mundane,,,,0.0,0.0,250.0,official,True,0,,official,,,,,,40.81281,200.0,300.0,High,250.0,250.0,near_agreement_official_heavy,1.0,0.0,False,False,True
Pistol,HelianasGuidetoMonsterHunting,mundane,MF,200.0,none,https://5e.tools/items.html#pistol_helianasguidetomonsterhunting,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,True,2.0,,,,,,,,False,False,False,,,,[],"['A', 'Loud|HelianasGuidetoMonsterHunting', 'Reload|HelianasGuidetoMonsterHunting']",MF,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,pistol,,,,,,mundane,,,,0.0,0.0,200.0,official,True,0,,official,,,,,,40.81281,160.0,240.0,High,200.0,200.0,near_agreement_official_heavy,1.0,0.0,False,False,True
Pistol,ValdaGunslinger,mundane,R|XPHB,250.0,none,https://5e.tools/items.html#pistol_valdagunslinger,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,True,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'LD|XPHB', 'GC:VSS-Ren|ValdaGunslinger']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,pistol,,,,,,mundane,,,,0.0,0.0,250.0,official,True,0,,official,,,,,,40.81281,200.0,300.0,High,250.0,250.0,near_agreement_official_heavy,1.0,0.0,False,False,True
Pitcher,PHB,mundane,G,0.02,none,https://5e.tools/items.html#pitcher_phb,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],G,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,pitcher,,,,,,mundane,,,,0.0,0.0,0.02,official,True,0,,official,,,,,,40.81281,0.02,0.02,High,0.02,0.02,near_agreement_official_heavy,1.0,0.0,False,False,True
Piton,PHB,mundane,G,0.05,none,https://5e.tools/items.html#piton_phb,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],G,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,piton,,,,,,mundane,,,,0.0,0.0,0.05,official,True,0,,official,,,,,,40.81281,0.04,0.06,High,0.05,0.05,near_agreement_official_heavy,1.0,6.938893903907228e-18,False,False,True
Plainscow,TalDoreiCampaignSettingReborn,mundane,MNT,200.0,none,https://5e.tools/items.html#plainscow_taldoreicampaignsettingreborn,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],MNT,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,plainscow,,,,,,mundane,,,,0.0,0.0,200.0,official,True,0,,official,,,,,,40.81281,160.0,240.0,High,200.0,200.0,near_agreement_official_heavy,1.0,0.0,False,False,True
Planar Philosopher Trinket,SatO,mundane,G,,none,https://5e.tools/items.html#planar%20philosopher%20trinket_sato,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],G,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,planar philosopher trinket,,,,,,mundane,,,,0.0,0.0,1.0,rule,False,0,,rule,,,,,,40.81281,0.8,1.2,Low,1.0,1.0,no_official_price,,0.0,False,False,True
Plate Armor,XPHB,mundane,HA|XPHB,1500.0,none,https://5e.tools/items.html#plate%20armor_xphb,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,18.0,15.0,,,,,,False,False,True,15.0,,,[],[],HA|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],['dexterity (stealth)'],[],False,,0.0,,0.0,0,0,False,0.0,plate armor,,,,,,mundane,,,,0.0,0.0,1500.0,official,True,0,,official,,,,,,75.06696,1200.0,1800.0,High,1500.0,1500.0,near_agreement_official_heavy,1.0,0.0,False,True,True
Plate Barding,PHB,mundane,TAH,6000.0,none,https://5e.tools/items.html#plate%20barding_phb,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,18.0,15.0,,,,,,False,False,True,15.0,,,[],[],TAH,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,plate barding,,,,,,mundane,,,,0.0,0.0,6000.0,official,True,0,,official,Barding,1.0,0.2317519777446418,1.0695255933233925,,40.81281,4800.0,7200.0,High,6000.0,6000.0,near_agreement_official_heavy,1.0,0.0,False,True,True
Platinum,XDMG,mundane,TG|XDMG,500.0,none,https://5e.tools/items.html#platinum_xdmg,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],TG|XDMG,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,platinum,,,,,,mundane,,,,0.0,0.0,500.0,official,True,0,,official,,,,,,40.81281,400.0,600.0,High,500.0,500.0,exact_commodity_official_price,1.0,0.0,False,False,True
Platinum (pp),PHB,mundane,$C,10.0,none,https://5e.tools/items.html#platinum%20(pp)_phb,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],$C,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,platinum pp,,,,,,mundane,,,,0.0,0.0,10.0,official,True,0,,official,,,,,,40.81281,8.0,12.0,High,10.0,10.0,exact_commodity_official_price,1.0,0.0,False,False,False
Platinum 10-Zino Coin,GGR,mundane,$C,10.0,none,https://5e.tools/items.html#platinum%2010-zino%20coin_ggr,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],$C,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,platinum 10-zino coin,,,,,,mundane,,,,0.0,0.0,10.0,official,True,0,,official,,,,,,40.81281,8.0,12.0,High,10.0,10.0,exact_commodity_official_price,1.0,0.0,False,False,False
Platinum 100-Zino Coin,GGR,mundane,$C,100.0,none,https://5e.tools/items.html#platinum%20100-zino%20coin_ggr,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],$C,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,platinum 100-zino coin,,,,,,mundane,,,,0.0,0.0,100.0,official,True,0,,official,,,,,,40.81281,80.0,120.0,High,100.0,100.0,exact_commodity_official_price,1.0,0.0,False,False,True
Platinum bracelet set with an emerald,XDMG,mundane,$A|XDMG,2500.0,none,https://5e.tools/items.html#platinum%20bracelet%20set%20with%20an%20emerald_xdmg,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],$A|XDMG,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,platinum bracelet set with an emerald,,,,,,mundane,,,,0.0,0.0,2500.0,official,True,0,,official,,,,,,40.81281,2000.0,3000.0,High,2500.0,2500.0,exact_commodity_official_price,1.0,0.0,False,True,True
Playing Cards,XPHB,mundane,GS|XPHB,0.5,none,https://5e.tools/items.html#playing%20cards_xphb,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],GS|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,20.0,0.0,,0.0,0,0,False,0.0,playing cards,,,,,,mundane,,,,0.0,0.0,0.5,official,True,0,,official,,,,,,40.81281,0.4,0.6,High,0.5,0.5,near_agreement_official_heavy,1.0,0.0,False,False,True
Plumage of a Running Kirio,ObojimaTallGrass,rare,Ingred,,none,https://5e.tools/items.html#plumage%20of%20a%20running%20kirio_obojimatallgrass,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],Ingred,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,plumage of a running kirio,,,,,,none,,,,0.0,0.0,4000.0,rule,False,0,,rule,,,,,,3268.106,2819.42,4229.12,Low,3524.2688720703127,3524.2688720703127,no_official_price,,0.0,False,False,False
Poison,ObojimaTallGrass,common,Ingred,,none,https://5e.tools/items.html#poison_obojimatallgrass,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],Ingred,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,poison,,,,,,none,,,,0.0,0.0,100.0,rule,False,0,,rule,,,,,,129.03487,95.1,142.65,Low,118.87266311645509,118.87266311645509,no_official_price,,0.0,False,False,False
Poisoner's Kit,XPHB,mundane,T|XPHB,50.0,none,https://5e.tools/items.html#poisoner's%20kit_xphb,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],T|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,10.0,0.0,,0.0,0,0,False,0.0,poisoners kit,,,,,,mundane,,,,0.0,0.0,50.0,official,True,0,,official,,,,,,40.81281,40.0,60.0,High,50.0,50.0,near_agreement_official_heavy,1.0,0.0,False,False,False
Pok Pok Flakes,ObojimaTallGrass,uncommon,Ingred,,none,https://5e.tools/items.html#pok%20pok%20flakes_obojimatallgrass,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],Ingred,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,pok pok flakes,,,,,,none,,,,0.0,0.0,750.0,rule,False,0,,rule,,,,,,844.4279,649.1,973.65,Low,811.3781463623047,811.3781463623047,no_official_price,,0.0,False,False,False
Pole,XPHB,mundane,G|XPHB,0.05,none,https://5e.tools/items.html#pole_xphb,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],G|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,pole,,,,,,mundane,,,,0.0,0.0,0.05,official,True,0,,official,,,,,,40.81281,0.04,0.06,High,0.05,0.05,near_agreement_official_heavy,1.0,6.938893903907228e-18,False,False,True
Polearm,GrimHollowPG24,mundane,M|XPHB,500.0,none,https://5e.tools/items.html#polearm_grimhollowpg24,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['Haft|GrimHollowPG24', 'H|XPHB', 'R|XPHB', '2H|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,polearm,,,,,,mundane,,,,0.0,0.0,500.0,official,True,0,,official,,,,,,53.787384,400.0,600.0,High,500.0,500.0,near_agreement_official_heavy,1.0,0.0,False,False,True
Pony,XPHB,mundane,MNT|XPHB,30.0,none,https://5e.tools/items.html#pony_xphb,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],MNT|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,pony,,,,,,mundane,,,,0.0,0.0,30.0,official,True,0,,official,,,,,,40.81281,24.0,36.0,High,30.0,30.0,near_agreement_official_heavy,1.0,0.0,False,False,False
Portable Ram,XPHB,mundane,G|XPHB,4.0,none,https://5e.tools/items.html#portable%20ram_xphb,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],G|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,portable ram,,,,,,mundane,,,,0.0,0.0,4.0,official,True,0,,official,,,,,,40.81281,3.2,4.8,High,4.0,4.0,near_agreement_official_heavy,1.0,0.0,False,False,True
Pot Lid,ObojimaTallGrass,mundane,S,1.0,none,https://5e.tools/items.html#pot%20lid_obojimatallgrass,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,True,False,,,,[],[],S,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,pot lid,,,,,,mundane,,,,0.0,0.0,1.0,official,True,0,,official,,,,,,44.722927,0.8,1.2,High,1.0,1.0,near_agreement_official_heavy,1.0,0.0,False,False,True
Potter's Tools,XPHB,mundane,AT|XPHB,10.0,none,https://5e.tools/items.html#potter's%20tools_xphb,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],AT|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,15.0,0.0,,0.0,0,0,False,0.0,potters tools,,,,,,mundane,,,,0.0,0.0,10.0,official,True,0,,official,,,,,,40.81281,8.0,12.0,High,10.0,10.0,near_agreement_official_heavy,1.0,0.0,False,False,False
Pouch,XPHB,mundane,G|XPHB,0.5,none,https://5e.tools/items.html#pouch_xphb,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],G|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,pouch,,,,,,mundane,,,,0.0,0.0,0.5,official,True,0,,official,,,,,,40.81281,0.4,0.6,High,0.5,0.5,near_agreement_official_heavy,1.0,0.0,False,False,True
Prespra,FRAiF,mundane,G|XPHB,300.0,none,https://5e.tools/items.html#prespra_fraif,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,True,False,,,,,,,,,False,False,False,,,,[],[],G|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,11.0,0.0,,0.0,0,0,False,0.0,prespra,,,,,,mundane,,,,0.0,0.0,300.0,official,True,0,,official,,,,,,40.81281,240.0,360.0,High,300.0,300.0,near_agreement_official_heavy,1.0,0.0,True,True,True
Pride Silk,EGW,mundane,G,100.0,none,https://5e.tools/items.html#pride%20silk_egw,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],G,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,pride silk,,,,,,mundane,,,,0.0,0.0,100.0,official,True,0,,official,,,,,,40.81281,80.0,120.0,High,100.0,100.0,near_agreement_official_heavy,1.0,0.0,False,False,True
