name,source,rarity,type,official_price_gp,req_attune,url,alias,req_attune_class,weapon_bonus,weapon_attack_bonus,weapon_damage_bonus,ac_bonus,saving_throw_bonus,ability_check_bonus,proficiency_bonus_mod,spell_attack_bonus,spell_save_dc_bonus,spell_damage_bonus,bonus_saving_throw_concentration,damage_resistances,damage_immunities,damage_vulnerabilities,condition_immunities,spell_scroll_level,attached_spells,charges,recharge,recharge_amount,speed_mods,grants_language,grants_proficiency,is_sentient,is_cursed,is_tattoo,is_wondrous,is_focus,is_poison,is_firearm,reload,armor_ac,armor_strength_req,vehicle_speed,vehicle_ac,vehicle_hp,vehicle_crew,vehicle_cargo_capacity,is_ammunition,is_shield,stealth_penalty,strength_req,crit_threshold,item_tier,ability_score_mods,weapon_properties,item_type_code,is_generic_variant,material,spell_battery_max_level,extra_damage_avg,extra_damage_dice,extra_damage_condition,extra_damage_condition_detail,extra_damage_multiplier,minor_beneficial,major_beneficial,minor_detrimental,major_detrimental,has_fixed_beneficial,has_fixed_detrimental,moonblade_properties,staff_forgotten_one_beneficial,staff_forgotten_one_detrimental,flight_full,flight_limited,darkvision_feet,truesight,blindsight,tremorsense,teleportation,invisibility_atwill,healing_daily_hp,healing_consumable_avg,healing_permanent_hp,tome_manual_boost,concentration_free,crit_immunity,wish_effect,spell_absorption,stealth_advantage,legendary_resistance,swim_speed,climb_speed,burrow_speed,save_advantage,save_advantage_tiers,save_advantage_broad,save_advantage_category,save_advantage_situational,condition_immunity_prose,language_known,unarmed_strike_bonus,unarmed_strike_damage,spell_casting_abilities,curse_effects,environmental_breathing,water_breathing,immune_to_disease,death_save_advantage,conditional_save_advantage,check_advantage,check_disadvantage,save_disadvantage,is_focus_prose,save_dc,temp_hp_avg,temp_hp_frequency,hp_max_flat,hp_max_per_level,initiative_bonus,initiative_advantage,extra_damage_priced_avg,normalized_name,dsa_price,msrp_price,dmpg_price,amalgamated_price,price_sources,price_confidence,power_score,defensive_score,spell_complexity,interaction_weapon_damage,interaction_flight_invisibility,rule_price,price_source,has_reference_source,criteria_coverage,guide_spread,price_authority,generic_parent,variant_base_price,variant_adjustment,variant_price,variant_adjusted_price,ml_price,price_low,price_high,confidence,final_price,pre_anchor_final_price,official_anchor_tier,official_anchor_ratio,official_anchor_delta
+3 Elite Rapier,XDMG,very_rare,M|XPHB,,none,https://5e.tools/items.html#+3%20elite%20rapier_xdmg,,,3.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['F|XPHB'],M|XPHB,False,,,2.5,1d4,unconditional,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,2.5,elite rapier +3,9900.0,20000.0,15000.0,14460.0,"DSA,MSRP,DMPG",multi,,,,7.5,0.0,29900.0,rule,True,2,0.6748329621380846,anchor,+3 Weapon,29927.43119266055,-0.0474043445085971,29501.824115106287,,12873.024,5838.67822265625,18065.0234375,High,14221.953662109376,14221.953662109376,no_official_price,,0.0
+3 Fan,XDMG,very_rare,M,,none,https://5e.tools/items.html#+3%20fan_xdmg,,,3.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['F', 'L', 'S']",M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,fan +3,9900.0,20000.0,15000.0,14460.0,"DSA,MSRP,DMPG",multi,,,,0.0,0.0,29900.0,rule,True,1,0.6748329621380846,anchor,+3 Weapon,29927.43119266055,-0.3784426067051583,26529.68667089863,,12998.11,5315.306640625,16295.59375,High,14240.716552734375,14240.716552734375,no_official_price,,0.0
+3 Fate Dealer's Deck,BMT,legendary,,,class,https://5e.tools/items.html#+3%20fate%20dealer's%20deck_bmt,,by a cleric or paladin,,,,,,,,3.0,3.0,,,[],[],[],[],,[],,,,{},False,False,False,False,False,True,True,False,False,,,,,,,,,False,False,False,,,,[],[],,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],True,,0.0,,0.0,0,0,False,0.0,fate dealers deck +3,,,,,,none,,,,0.0,0.0,45840.0,rule,False,1,,rule,,,,,,46468.855,15315.564453125,52365.4375,Low,46248.756054687496,46248.756054687496,no_official_price,,0.0
+3 Field Spear,XDMG,very_rare,M,,none,https://5e.tools/items.html#+3%20field%20spear_xdmg,,,3.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['F', 'T', 'V']",M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,field spear +3,9900.0,20000.0,15000.0,14460.0,"DSA,MSRP,DMPG",multi,,,,0.0,0.0,29900.0,rule,True,1,0.6748329621380846,anchor,+3 Weapon,29927.43119266055,-0.3784426067051583,26529.68667089863,,12998.11,5315.306640625,16295.59375,High,14240.716552734375,14240.716552734375,no_official_price,,0.0
+3 Fighting Chain,XDMG,very_rare,M|XPHB,,none,https://5e.tools/items.html#+3%20fighting%20chain_xdmg,,,3.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['D|GrimHollowPG24', 'F|XPHB', 'R|XPHB', '2H|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,fighting chain +3,9900.0,20000.0,15000.0,14460.0,"DSA,MSRP,DMPG",multi,,,,0.0,0.0,29900.0,rule,True,1,0.6748329621380846,anchor,+3 Weapon,29927.43119266055,-0.25,27682.87385321101,,12998.11,5315.306640625,16295.59375,High,14240.716552734375,14240.716552734375,no_official_price,,0.0
"+3 Fighting Chain, Brutal",XDMG,very_rare,M|XPHB,,none,"https://5e.tools/items.html#+3%20fighting%20chain,%20brutal_xdmg",,,3.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['D|GrimHollowPG24', 'F|XPHB', 'R|XPHB', '2H|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,fighting chain brutal +3,9900.0,20000.0,15000.0,14460.0,"DSA,MSRP,DMPG",multi,,,,0.0,0.0,29900.0,rule,True,1,0.6748329621380846,anchor,+3 Weapon,29927.43119266055,-0.1689617378034388,28410.453957969123,,12998.11,5315.306640625,16295.59375,High,14240.716552734375,14240.716552734375,no_official_price,,0.0
"+3 Fighting Chain, Hook",XDMG,very_rare,M|XPHB,,none,"https://5e.tools/items.html#+3%20fighting%20chain,%20hook_xdmg",,,3.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['Dam|GrimHollowPG24', 'D|GrimHollowPG24', 'F|XPHB', 'R|XPHB', '2H|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,10.0,0.0,,0.0,0,0,False,0.0,fighting chain hook +3,9900.0,20000.0,15000.0,14460.0,"DSA,MSRP,DMPG",multi,,,,0.0,0.0,29900.0,rule,True,1,0.6748329621380846,anchor,+3 Weapon,29927.43119266055,-0.25,27682.87385321101,,12998.11,5315.306640625,16295.59375,High,14240.716552734375,14240.716552734375,no_official_price,,0.0
"+3 Fighting Chain, Sickle",XDMG,very_rare,M|XPHB,,none,"https://5e.tools/items.html#+3%20fighting%20chain,%20sickle_xdmg",,,3.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['Dam|GrimHollowPG24', 'D|GrimHollowPG24', 'F|XPHB', 'R|XPHB', '2H|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,10.0,0.0,,0.0,0,0,False,0.0,fighting chain sickle +3,9900.0,20000.0,15000.0,14460.0,"DSA,MSRP,DMPG",multi,,,,0.0,0.0,29900.0,rule,True,1,0.6748329621380846,anchor,+3 Weapon,29927.43119266055,-0.25,27682.87385321101,,12998.11,5315.306640625,16295.59375,High,14240.716552734375,14240.716552734375,no_official_price,,0.0
+3 Firearm Bullet,XDMG,very_rare,A|XPHB,,none,https://5e.tools/items.html#+3%20firearm%20bullet_xdmg,,,3.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,True,False,False,,,,[],[],A|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,firearm bullet +3,277.2,500.0,1250.0,635.88,"DSA,MSRP,DMPG",multi,,,,0.0,0.0,1000.0,rule,True,1,1.4396211523283349,anchor,+3 Ammunition,1000.0,0.0624693683041499,1018.7408104912448,,658.81757,631.798095703125,1839.6968994140625,High,639.3206348876953,639.3206348876953,no_official_price,,0.0
+3 Flail,XDMG,very_rare,M|XPHB,,none,https://5e.tools/items.html#+3%20flail_xdmg,,,3.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,flail +3,9900.0,20000.0,15000.0,14460.0,"DSA,MSRP,DMPG",multi,,,,0.0,0.0,29900.0,rule,True,1,0.6748329621380846,anchor,+3 Weapon,29927.43119266055,-0.0474043445085971,29501.824115106287,,12998.11,5315.306640625,16295.59375,High,14240.716552734375,14240.716552734375,no_official_price,,0.0
+3 Flame Bellows,XDMG,very_rare,R|XPHB,,none,https://5e.tools/items.html#+3%20flame%20bellows_xdmg,,,3.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'CS|GrimHollowPG24', 'LD|XPHB', 'Mag|GrimHollowPG24', '2H|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,flame bellows +3,9900.0,20000.0,15000.0,14460.0,"DSA,MSRP,DMPG",multi,,,,0.0,0.0,29900.0,rule,True,1,0.6748329621380846,anchor,+3 Weapon,29927.43119266055,0.4019037198570449,33535.814969289364,,12366.233,4197.34375,18246.5078125,High,14145.935009765624,14145.935009765624,no_official_price,,0.0
+3 Flare,XDMG,very_rare,A|XPHB,,none,https://5e.tools/items.html#+3%20flare_xdmg,,,3.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,True,False,False,,,,[],[],A|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,flare +3,277.2,500.0,1250.0,635.88,"DSA,MSRP,DMPG",multi,,,,0.0,0.0,1000.0,rule,True,1,1.4396211523283349,anchor,+3 Ammunition,1000.0,0.4119543704721593,1123.5863111416477,,658.81757,631.798095703125,1839.6968994140625,High,639.3206348876953,639.3206348876953,no_official_price,,0.0
+3 Frying Pan,XDMG,very_rare,M,,none,https://5e.tools/items.html#+3%20frying%20pan_xdmg,,,3.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['V', 'S']",M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,frying pan +3,9900.0,20000.0,15000.0,14460.0,"DSA,MSRP,DMPG",multi,,,,0.0,0.0,29900.0,rule,True,1,0.6748329621380846,anchor,+3 Weapon,29927.43119266055,-0.1689617378034388,28410.453957969123,,12998.11,5315.306640625,16295.59375,High,14240.716552734375,14240.716552734375,no_official_price,,0.0
+3 Gladiator Net,XDMG,very_rare,M|XPHB,,none,https://5e.tools/items.html#+3%20gladiator%20net_xdmg,,,3.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['T|XPHB'],M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,10.0,0.0,,0.0,0,0,False,0.0,gladiator net +3,9900.0,20000.0,15000.0,14460.0,"DSA,MSRP,DMPG",multi,,,,0.0,0.0,29900.0,rule,True,1,0.6748329621380846,anchor,+3 Weapon,29927.43119266055,-0.1902775889501145,28219.075357417583,,12998.11,5315.306640625,16295.59375,High,14240.716552734375,14240.716552734375,no_official_price,,0.0
+3 Glaive,XDMG,very_rare,M|XPHB,,none,https://5e.tools/items.html#+3%20glaive_xdmg,,,3.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['H|XPHB', 'R|XPHB', '2H|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,glaive +3,9900.0,20000.0,15000.0,14460.0,"DSA,MSRP,DMPG",multi,,,,0.0,0.0,29900.0,rule,True,1,0.6748329621380846,anchor,+3 Weapon,29927.43119266055,0.0810382621965611,30655.011297418663,,12998.11,5315.306640625,16295.59375,High,14240.716552734375,14240.716552734375,no_official_price,,0.0
+3 Greataxe,XDMG,very_rare,M|XPHB,,none,https://5e.tools/items.html#+3%20greataxe_xdmg,,,3.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['H|XPHB', '2H|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,greataxe +3,9900.0,20000.0,15000.0,14460.0,"DSA,MSRP,DMPG",multi,,,,0.0,0.0,29900.0,rule,True,1,0.6748329621380846,anchor,+3 Weapon,29927.43119266055,0.3490605575473523,33061.37693808159,,12998.11,5315.306640625,16295.59375,High,14240.716552734375,14240.716552734375,no_official_price,,0.0
+3 Greatclub,XDMG,very_rare,M|XPHB,,none,https://5e.tools/items.html#+3%20greatclub_xdmg,,,3.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['2H|XPHB'],M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,greatclub +3,9900.0,20000.0,15000.0,14460.0,"DSA,MSRP,DMPG",multi,,,,0.0,0.0,29900.0,rule,True,1,0.6748329621380846,anchor,+3 Weapon,29927.43119266055,0.1407606732464466,31191.21280162523,,12998.11,5315.306640625,16295.59375,High,14240.716552734375,14240.716552734375,no_official_price,,0.0
+3 Greatsword,XDMG,very_rare,M|XPHB,,none,https://5e.tools/items.html#+3%20greatsword_xdmg,,,3.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['H|XPHB', '2H|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,greatsword +3,9900.0,20000.0,15000.0,14460.0,"DSA,MSRP,DMPG",multi,,,,0.0,0.0,29900.0,rule,True,1,0.6748329621380846,anchor,+3 Weapon,29927.43119266055,0.3310382621965611,32899.56863686821,,12998.11,5315.306640625,16295.59375,High,14240.716552734375,14240.716552734375,no_official_price,,0.0
+3 Guardian Poleaxe,XDMG,very_rare,M|XPHB,,none,https://5e.tools/items.html#+3%20guardian%20poleaxe_xdmg,,,3.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['Dam|GrimHollowPG24', 'Haft|GrimHollowPG24', 'H|XPHB', 'R|XPHB', '2H|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,guardian poleaxe +3,9900.0,20000.0,15000.0,14460.0,"DSA,MSRP,DMPG",multi,,,,0.0,0.0,29900.0,rule,True,1,0.6748329621380846,anchor,+3 Weapon,29927.43119266055,0.1284426067051583,31080.618374972928,,12998.11,5315.306640625,16295.59375,High,14240.716552734375,14240.716552734375,no_official_price,,0.0
+3 Halberd,XDMG,very_rare,M|XPHB,,none,https://5e.tools/items.html#+3%20halberd_xdmg,,,3.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['H|XPHB', 'R|XPHB', '2H|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,halberd +3,9900.0,20000.0,15000.0,14460.0,"DSA,MSRP,DMPG",multi,,,,0.0,0.0,29900.0,rule,True,1,0.6748329621380846,anchor,+3 Weapon,29927.43119266055,0.0810382621965611,30655.011297418663,,12998.11,5315.306640625,16295.59375,High,14240.716552734375,14240.716552734375,no_official_price,,0.0
+3 Half Plate Armor,XDMG,legendary,MA|XPHB,,none,https://5e.tools/items.html#+3%20half%20plate%20armor_xdmg,,,,,,3.0,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,15.0,,,,,,,False,False,True,,,,[],[],MA|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],['dexterity (stealth)'],[],False,,0.0,,0.0,0,0,False,0.0,half plate armor +3,29700.0,30000.0,,29850.0,"DSA,MSRP",multi,,3.0,,0.0,0.0,29850.0,rule,True,1,0.0100502512562814,anchor,+3 Armor,29850.0,0.1428571428571428,31129.285714285717,,27707.197,12009.408203125,30959.970703125,Medium,29528.57958984375,29528.57958984375,no_official_price,,0.0
+3 Hand Claws,XDMG,very_rare,M|XPHB,,none,https://5e.tools/items.html#+3%20hand%20claws_xdmg,,,3.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['F|XPHB', 'L|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,hand claws +3,9900.0,20000.0,15000.0,14460.0,"DSA,MSRP,DMPG",multi,,,,0.0,0.0,29900.0,rule,True,1,0.6748329621380846,anchor,+3 Weapon,29927.43119266055,-0.2974043445085971,27257.266775656743,,12998.11,5315.306640625,16295.59375,High,14240.716552734375,14240.716552734375,no_official_price,,0.0
+3 Hand Crossbow,XDMG,very_rare,R|XPHB,,none,https://5e.tools/items.html#+3%20hand%20crossbow_xdmg,,,3.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'L|XPHB', 'LD|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,hand crossbow +3,9900.0,20000.0,15000.0,14460.0,"DSA,MSRP,DMPG",multi,,,,0.0,0.0,29900.0,rule,True,1,0.6748329621380846,anchor,+3 Weapon,29927.43119266055,-0.25,27682.87385321101,,12366.233,4197.34375,18246.5078125,High,14145.935009765624,14145.935009765624,no_official_price,,0.0
+3 Handaxe,XDMG,very_rare,M|XPHB,,none,https://5e.tools/items.html#+3%20handaxe_xdmg,,,3.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['L|XPHB', 'T|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,handaxe +3,9900.0,20000.0,15000.0,14460.0,"DSA,MSRP,DMPG",multi,,,,0.0,0.0,29900.0,rule,True,1,0.6748329621380846,anchor,+3 Weapon,29927.43119266055,-0.2974043445085971,27257.266775656743,,12998.11,5315.306640625,16295.59375,High,14240.716552734375,14240.716552734375,no_official_price,,0.0
+3 Heavy Crossbow,XDMG,very_rare,R|XPHB,,none,https://5e.tools/items.html#+3%20heavy%20crossbow_xdmg,,,3.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'H|XPHB', 'LD|XPHB', '2H|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,heavy crossbow +3,9900.0,20000.0,15000.0,14460.0,"DSA,MSRP,DMPG",multi,,,,0.0,0.0,29900.0,rule,True,1,0.6748329621380846,anchor,+3 Weapon,29927.43119266055,0.2094808689017194,31808.198479731036,,12366.233,4197.34375,18246.5078125,High,14145.935009765624,14145.935009765624,no_official_price,,0.0
+3 Hide Armor,XDMG,legendary,MA|XPHB,,none,https://5e.tools/items.html#+3%20hide%20armor_xdmg,,,,,,3.0,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,12.0,,,,,,,False,False,False,,,,[],[],MA|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,hide armor +3,29700.0,30000.0,,29850.0,"DSA,MSRP",multi,,3.0,,0.0,0.0,29850.0,rule,True,1,0.0100502512562814,anchor,+3 Armor,29850.0,-0.2857142857142857,27291.42857142857,,27707.197,12009.408203125,30959.970703125,Medium,29528.57958984375,29528.57958984375,no_official_price,,0.0
+3 Hooked Shortspear,XDMG,very_rare,M,,none,https://5e.tools/items.html#+3%20hooked%20shortspear_xdmg,,,3.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['L'],M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,hooked shortspear +3,9900.0,20000.0,15000.0,14460.0,"DSA,MSRP,DMPG",multi,,,,0.0,0.0,29900.0,rule,True,1,0.6748329621380846,anchor,+3 Weapon,29927.43119266055,-0.2974043445085971,27257.266775656743,,12998.11,5315.306640625,16295.59375,High,14240.716552734375,14240.716552734375,no_official_price,,0.0
+3 Hoopak,XDMG,very_rare,M,,none,https://5e.tools/items.html#+3%20hoopak_xdmg,,,3.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A', 'F', 'S', '2H']",M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,hoopak +3,9900.0,20000.0,15000.0,14460.0,"DSA,MSRP,DMPG",multi,,,,0.0,0.0,29900.0,rule,True,1,0.6748329621380846,anchor,+3 Weapon,29927.43119266055,-0.2974043445085971,27257.266775656743,,12998.11,5315.306640625,16295.59375,High,14240.716552734375,14240.716552734375,no_official_price,,0.0
