"Name","Source","Type Code","Type","Rarity","Attunement","Price (gp)","Price Formatted","Price Low","Price High","Confidence","Price Source","URL","Notes","Has Reference"
"Adamantine Morningstar","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Uncommon","No","766.07","766 gp","612 gp","919 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20morningstar_xdmg","","True"
"Adamantine Needle","Dungeon Master's Guide (2024)","A|XPHB","Ammunition","Uncommon","No","125.0","125 gp","100 gp","150 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20needle_xdmg","🤖","False"
"Adamantine Paper Cartridge Bullet","Dungeon Master's Guide (2024)","A|XPHB","Ammunition","Uncommon","No","312.5","312 gp","250 gp","375 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20paper%20cartridge%20bullet_xdmg","🤖","False"
"Adamantine Parrying Dagger","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Uncommon","No","725.04","725 gp","580 gp","870 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20parrying%20dagger_xdmg","","True"
"Adamantine Pike","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Uncommon","No","778.96","778 gp","623 gp","934 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20pike_xdmg","","True"
"Adamantine Plate Armor","Dungeon Master's Guide (2024)","HA|XPHB","Heavy Armor","Uncommon","No","7425.0","7,425 gp","5,940 gp","8,910 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20plate%20armor_xdmg","⚠️ 🤖","False"
"Adamantine Polearm","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Uncommon","No","804.63","804 gp","643 gp","965 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20polearm_xdmg","","True"
"Adamantine Punch Knife","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Uncommon","No","734.46","734 gp","587 gp","881 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20punch%20knife_xdmg","","True"
"Adamantine Punching Dagger","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Uncommon","No","725.04","725 gp","580 gp","870 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20punching%20dagger_xdmg","","True"
"Adamantine Quarterstaff","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Uncommon","No","736.92","736 gp","589 gp","884 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20quarterstaff_xdmg","","True"
"Adamantine Rapier","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Uncommon","No","760.13","760 gp","608 gp","912 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20rapier_xdmg","","True"
"Adamantine Returning Club","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Uncommon","No","730.98","730 gp","584 gp","877 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20returning%20club_xdmg","","True"
"Adamantine Ring Mail","Dungeon Master's Guide (2024)","HA|XPHB","Heavy Armor","Uncommon","No","4999.5","4,999 gp","3,999 gp","5,999 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20ring%20mail_xdmg","⚠️","True"
"Adamantine Sabre","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Uncommon","No","2635.13","2,635 gp","2,108 gp","3,162 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20sabre_xdmg","⚠️","True"
"Adamantine Scale Mail","Dungeon Master's Guide (2024)","MA|XPHB","Medium Armor","Uncommon","No","5032.5","5,032 gp","4,026 gp","6,039 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20scale%20mail_xdmg","⚠️","True"
"Adamantine Scimitar","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Uncommon","No","734.46","734 gp","587 gp","881 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20scimitar_xdmg","","True"
"Adamantine Sheathed Staff","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Uncommon","No","740.4","740 gp","592 gp","888 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20sheathed%20staff_xdmg","","True"
"Adamantine Shell","Dungeon Master's Guide (2024)","A|XPHB","Ammunition","Uncommon","No","250.0","250 gp","200 gp","300 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20shell_xdmg","🤖","False"
"Adamantine Shortsword","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Uncommon","No","730.98","730 gp","584 gp","877 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20shortsword_xdmg","","True"
"Adamantine Shot","Dungeon Master's Guide (2024)","A|XPHB","Ammunition","Uncommon","No","250.0","250 gp","200 gp","300 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20shot_xdmg","🤖","False"
"Adamantine Sickle","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Uncommon","No","730.98","730 gp","584 gp","877 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20sickle_xdmg","","True"
"Adamantine Side-handle Baton","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Uncommon","No","2605.98","2,605 gp","2,084 gp","3,127 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20side-handle%20baton_xdmg","⚠️","True"
"Adamantine Sling Bullet","Dungeon Master's Guide (2024)","A|XPHB","Ammunition","Uncommon","No","312.5","312 gp","250 gp","375 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20sling%20bullet_xdmg","🤖","False"
"Adamantine Spear","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Uncommon","No","734.46","734 gp","587 gp","881 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20spear_xdmg","","True"
"Adamantine Splint Armor","Dungeon Master's Guide (2024)","HA|XPHB","Heavy Armor","Uncommon","No","5280.0","5,280 gp","4,224 gp","6,336 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20splint%20armor_xdmg","⚠️","True"
"Adamantine Steel Jaws","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Uncommon","No","789.27","789 gp","631 gp","947 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20steel%20jaws_xdmg","","True"
"Adamantine Trident","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Uncommon","No","766.07","766 gp","612 gp","919 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20trident_xdmg","","True"
"Adamantine War Pick","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Uncommon","No","760.13","760 gp","608 gp","912 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20war%20pick_xdmg","","True"
"Adamantine Warhammer","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Uncommon","No","767.98","767 gp","614 gp","921 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20warhammer_xdmg","","True"
"Adamantine Whip","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Uncommon","No","734.46","734 gp","587 gp","881 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20whip_xdmg","","True"
"Adamantine Wrath Axe","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Uncommon","No","804.63","804 gp","643 gp","965 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20wrath%20axe_xdmg","","True"
"Adamantine Wrath Maul","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Uncommon","No","806.54","806 gp","645 gp","967 gp","Low","Algorithm","https://5e.tools/items.html#adamantine%20wrath%20maul_xdmg","","True"
"Adder Stone","Grim Hollow: Campaign Guide (2024/Transformed)","","Wondrous Item","Rare","No","3533.47","3,533 gp","2,826 gp","4,240 gp","Low","Algorithm","https://5e.tools/items.html#adder%20stone_grimhollowcg24","🤖","False"
"Adjustable Stilts","Waterdeep: Dragon Heist","OTH","Other","Mundane","No","1.0","1.0 gp","80 cp","1.2 gp","Low","Algorithm","https://5e.tools/items.html#adjustable%20stilts_wdh","🤖","False"
"Adventurer's Overcoat","The Griffon's Saddlebag: Book Two","","Wondrous Item","Rare","Yes","4386.25","4,386 gp","3,509 gp","5,263 gp","Low","Algorithm","https://5e.tools/items.html#adventurer's%20overcoat_griffonssaddlebag2","🤖","False"
"Adventurer's Ring","Forgotten Realms: Heroes of Faerûn","RG|XDMG","Ring","Common","No","119.39","119 gp","95 gp","143 gp","Low","Algorithm","https://5e.tools/items.html#adventurer's%20ring_frhof","🤖","False"
"Adze of Annam","Bigby Presents: Glory of the Giants","M","Melee Weapon","Artifact","Yes","670000.0","670,000 gp","536,000 gp","804,000 gp","Low","Algorithm","https://5e.tools/items.html#adze%20of%20annam_bgg","🤖","False"
"Aegis of Radiance","The Griffon's Saddlebag: Book One","S|XPHB","Shield","Rare","Yes","2898.32","2,898 gp","2,318 gp","3,477 gp","Low","Algorithm","https://5e.tools/items.html#aegis%20of%20radiance_24griffonssaddlebag1","🤖","False"
"Aerenal Trinket","Eberron: Rising from the Last War","G","Adventuring Gear","Mundane","No","1.0","1.0 gp","80 cp","1.2 gp","Low","Algorithm","https://5e.tools/items.html#aerenal%20trinket_erlw","🤖","False"
"Aereni Mask","Exploring Eberron (2024)","","Wondrous Item","Uncommon","Yes","729.48","729 gp","583 gp","875 gp","Low","Algorithm","https://5e.tools/items.html#aereni%20mask_exploringeberron24","🤖","False"
"Aether Blood","Grim Hollow: Campaign Guide (2024/Transformed)","P|XPHB","Potion","Rare","No","1661.48","1,661 gp","1,329 gp","1,993 gp","Low","Algorithm","https://5e.tools/items.html#aether%20blood_grimhollowcg24","🤖","False"
"Aged Goodberry Wine","The Griffon's Saddlebag: Book Two","P","Potion","Rare","No","2434.27","2,434 gp","1,947 gp","2,921 gp","Low","Algorithm","https://5e.tools/items.html#aged%20goodberry%20wine_griffonssaddlebag2","🤖","False"
"Agony (Awakened)","Tal'Dorei Campaign Setting Reborn","M","Melee Weapon","Legendary","Yes","63853.33","63,853 gp","51,082 gp","76,623 gp","Low","Algorithm","https://5e.tools/items.html#agony%20(awakened)_taldoreicampaignsettingreborn","🤖","False"
"Agony (Dormant)","Tal'Dorei Campaign Setting Reborn","M","Melee Weapon","Legendary","Yes","63853.33","63,853 gp","51,082 gp","76,623 gp","Low","Algorithm","https://5e.tools/items.html#agony%20(dormant)_taldoreicampaignsettingreborn","🤖","False"
"Agony (Exalted)","Tal'Dorei Campaign Setting Reborn","M","Melee Weapon","Legendary","Yes","54099.92","54,099 gp","43,279 gp","64,919 gp","Low","Algorithm","https://5e.tools/items.html#agony%20(exalted)_taldoreicampaignsettingreborn","🤖","False"
"Air Render","The Griffon's Saddlebag: Book Two","R","Ranged Weapon","Rare","Yes","1511.37","1,511 gp","1,209 gp","1,813 gp","Low","Algorithm","https://5e.tools/items.html#air%20render_griffonssaddlebag2","🤖","False"
"Airship","Player's Handbook (2024)","AIR|XPHB","Vehicle (Air)","Mundane","No","40000.0","40,000 gp","32,000 gp","48,000 gp","High","Official","https://5e.tools/items.html#airship_xphb","⚠️","True"
"Akmon, Hammer of Purphoros","Mythic Odysseys of Theros","M","Melee Weapon","Artifact","Yes","485000.0","485,000 gp","388,000 gp","582,000 gp","Low","Algorithm","https://5e.tools/items.html#akmon,%20hammer%20of%20purphoros_mot","🤖","False"
"Alchemical Compendium","Tasha's Cauldron of Everything","SCF","Spellcasting Focus","Rare","Yes","4191.65","4,191 gp","3,353 gp","5,029 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#alchemical%20compendium_tce","","True"
"Alchemist's Doom","Strixhaven: A Curriculum of Chaos","G","Adventuring Gear","Mundane","No","1.0","1.0 gp","80 cp","1.2 gp","Low","Algorithm","https://5e.tools/items.html#alchemist's%20doom_scc","🤖","False"
"Alchemist's Fire","Player's Handbook (2024)","G|XPHB","Adventuring Gear","Mundane","No","50.0","50 gp","40 gp","60 gp","High","Official","https://5e.tools/items.html#alchemist's%20fire_xphb","","True"
"Alchemist's Potion Belt","The Griffon's Saddlebag: Book Two","","Wondrous Item","Uncommon","No","671.62","671 gp","537 gp","805 gp","Low","Algorithm","https://5e.tools/items.html#alchemist's%20potion%20belt_griffonssaddlebag2","🤖","False"
"Alchemist's Supplies","Player's Handbook (2024)","AT|XPHB","Artisan's Tools","Mundane","No","50.0","50 gp","40 gp","60 gp","High","Official","https://5e.tools/items.html#alchemist's%20supplies_xphb","","True"
"Alchemy Jug","Dungeon Master's Guide (2024)","","Wondrous Item","Uncommon","No","2789.45","2,789 gp","2,231 gp","3,347 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#alchemy%20jug_xdmg","⚠️","True"
"Alchemy Jug (Blue)","Candlekeep Mysteries","","Wondrous Item","Uncommon","No","802.87","802 gp","642 gp","963 gp","Low","Algorithm","https://5e.tools/items.html#alchemy%20jug%20(blue)_cm","🤖","False"
"Alchemy Jug (Orange)","Candlekeep Mysteries","","Wondrous Item","Uncommon","No","802.87","802 gp","642 gp","963 gp","Low","Algorithm","https://5e.tools/items.html#alchemy%20jug%20(orange)_cm","🤖","False"
"Ale (gallon)","Player's Handbook","FD","Food & Drink","Mundane","No","0.2","20 cp","16 cp","24 cp","High","Official","https://5e.tools/items.html#ale%20(gallon)_phb","","True"
"Ale (mug)","Player's Handbook (2024)","FD|XPHB","Food & Drink","Mundane","No","0.04","4 cp","3 cp","5 cp","High","Official","https://5e.tools/items.html#ale%20(mug)_xphb","","True"
"Ale Seed","Book of Ebon Tides","","Wondrous Item","Common","No","115.58","115 gp","92 gp","138 gp","Low","Algorithm","https://5e.tools/items.html#ale%20seed_bookofebontides","🤖","False"
"Alexandrite","Dungeon Master's Guide (2024)","$G|XDMG","$G","Mundane","No","500.0","500 gp","400 gp","600 gp","High","Official","https://5e.tools/items.html#alexandrite_xdmg","","True"
"Alluring Dye","Humblewood Tales","P","Potion","Common","No","252.66","252 gp","202 gp","303 gp","Low","Algorithm","https://5e.tools/items.html#alluring%20dye_humblewoodtales","🤖","False"
"Amber","Obojima: Tales from the Tall Grass","Ingred","Ingred","Common","No","115.58","115 gp","92 gp","138 gp","Low","Algorithm","https://5e.tools/items.html#amber_obojimatallgrass","🤖","False"
"Amber","Dungeon Master's Guide (2024)","$G|XDMG","$G","Mundane","No","100.0","100 gp","80 gp","120 gp","High","Official","https://5e.tools/items.html#amber_xdmg","","True"
"Amber Birdcage","The Crooked Moon","","Wondrous Item","Very Rare","Yes","11863.43","11,863 gp","9,490 gp","14,236 gp","Low","Algorithm","https://5e.tools/items.html#amber%20birdcage_crookedmoon24","🤖","False"
"Ambitious Medic's Box","The Griffon's Saddlebag: Book Two","","Wondrous Item","Uncommon","Yes","1766.89","1,766 gp","1,413 gp","2,120 gp","Low","Algorithm","https://5e.tools/items.html#ambitious%20medic's%20box_griffonssaddlebag2","🤖","False"
"Amethyst","Dungeon Master's Guide (2024)","$G|XDMG","$G","Mundane","No","100.0","100 gp","80 gp","120 gp","High","Official","https://5e.tools/items.html#amethyst_xdmg","","True"
"Amethyst Die","Flee, Mortals! The MCDM Monster Book","","Wondrous Item","Rare","Yes","5029.0","5,028 gp","4,023 gp","6,034 gp","Low","Algorithm","https://5e.tools/items.html#amethyst%20die_fleemortals","🤖","False"
"Amethyst Lodestone","Fizban's Treasury of Dragons","","Wondrous Item","Very Rare","Yes","30478.05","30,478 gp","24,382 gp","36,573 gp","Low","Algorithm","https://5e.tools/items.html#amethyst%20lodestone_ftd","🤖","False"
"Amulet","Player's Handbook (2024)","SCF|XPHB","Spellcasting Focus","Mundane","No","5.0","5.0 gp","4.0 gp","6.0 gp","High","Official","https://5e.tools/items.html#amulet_xphb","","True"
"Amulet of Buoyancy","The Griffon's Saddlebag: Book Two","","Wondrous Item","Uncommon","No","802.87","802 gp","642 gp","963 gp","Low","Algorithm","https://5e.tools/items.html#amulet%20of%20buoyancy_griffonssaddlebag2","🤖","False"
"Amulet of Curse Suppression","Grim Hollow: Campaign Guide (2024/Transformed)","","Wondrous Item","Very Rare","Yes","11863.43","11,863 gp","9,490 gp","14,236 gp","Low","Algorithm","https://5e.tools/items.html#amulet%20of%20curse%20suppression_grimhollowcg24","🤖","False"
"Amulet of Equilibrium","The Griffon's Saddlebag: Book One","","Wondrous Item","Uncommon","Yes","1530.05","1,530 gp","1,224 gp","1,836 gp","Low","Algorithm","https://5e.tools/items.html#amulet%20of%20equilibrium_24griffonssaddlebag1","🤖","False"
"Amulet of Health","Dungeon Master's Guide (2024)","","Wondrous Item","Rare","Yes","8378.58","8,378 gp","6,702 gp","10,054 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#amulet%20of%20health_xdmg","","True"
"Amulet of Immutability","The Griffon's Saddlebag: Book Two","","Wondrous Item","Rare","Yes","4291.75","4,291 gp","3,433 gp","5,150 gp","Low","Algorithm","https://5e.tools/items.html#amulet%20of%20immutability_griffonssaddlebag2","🤖","False"
"Amulet of Incineration","Monsters of Drakkenheim","","Wondrous Item","Rare","No","3533.47","3,533 gp","2,826 gp","4,240 gp","Low","Algorithm","https://5e.tools/items.html#amulet%20of%20incineration_monstersofdrakkenheim","🤖","False"
"Amulet of Primal Wisdom","Monsters of Drakkenheim","","Wondrous Item","Rare","Yes","4291.75","4,291 gp","3,433 gp","5,150 gp","Low","Algorithm","https://5e.tools/items.html#amulet%20of%20primal%20wisdom_monstersofdrakkenheim","🤖","False"
"Amulet of Proof against Detection and Location","Dungeon Master's Guide (2024)","","Wondrous Item","Uncommon","Yes","2215.07","2,215 gp","1,772 gp","2,658 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#amulet%20of%20proof%20against%20detection%20and%20location_xdmg","⚠️","True"
"Amulet of Protection from Turning","Tales from the Yawning Portal","","Wondrous Item","Rare","Yes","4142.13","4,142 gp","3,313 gp","4,970 gp","Medium","Amalgamated (MSRP,DMPG)","https://5e.tools/items.html#amulet%20of%20protection%20from%20turning_tftyp","","True"
"Amulet of the Black Skull","Tomb of Annihilation","","Wondrous Item","Very Rare","Yes","7188.07","7,188 gp","5,750 gp","8,625 gp","Medium","Amalgamated (MSRP,DMPG)","https://5e.tools/items.html#amulet%20of%20the%20black%20skull_toa","","True"
"Amulet of the Drunkard","Explorer's Guide to Wildemount","","Wondrous Item","Uncommon","No","582.11","582 gp","465 gp","698 gp","Medium","Amalgamated (MSRP,DMPG)","https://5e.tools/items.html#amulet%20of%20the%20drunkard_egw","","True"
"Amulet of the Lycanthrope","The Griffon's Saddlebag: Book Two","","Wondrous Item","Rare","Yes","6481.92","6,481 gp","5,185 gp","7,778 gp","Low","Algorithm","https://5e.tools/items.html#amulet%20of%20the%20lycanthrope_griffonssaddlebag2","🤖","False"
"Amulet of the Planes","Dungeon Master's Guide (2024)","","Wondrous Item","Very Rare","Yes","76228.22","76,228 gp","60,982 gp","91,473 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#amulet%20of%20the%20planes_xdmg","⚠️","True"
"Amulet of the Sentinel","The Griffon's Saddlebag: Book Two","","Wondrous Item","Rare","Yes","5350.95","5,350 gp","4,280 gp","6,421 gp","Low","Algorithm","https://5e.tools/items.html#amulet%20of%20the%20sentinel_griffonssaddlebag2","🤖","False"
